url,chunk_text
https://www.doktorsitesi.com/blog/makale/depresyon-nedir-belirtileri-nelerdir,"Herkes zaman zaman üzücü olaylar karşısında kendini mutsuz hissedebilir. Fakat her mutsuzluk duygusu depresyon değildir. Depresyondaki kişiler kendini çıkmazda hisseder, bu durumun içinden çıkamayacaklarını düşünürler. Peki depresyonun belirtileri nelerdir?
Çökkün hal; kişinin kendini üzüntülü ya da boşlukta hissetmesi
Eskiden zevk aldığı aktivitelere karşı ilginin azalması
Aşırı kilo verme ya da kilo alma
Uykusuzluk ya da aşırı uyuma
Enerjinin azalması; bitkinlik hissi
Değersizlik ve suçluluk hissi
Odaklanma problemi
Aşırı öfke
İntihar düşünceleri"
https://www.doktorsitesi.com/blog/makale/depresyon-nedir-belirtileri-nelerdir,"Aşırı kilo verme ya da kilo alma
Uykusuzluk ya da aşırı uyuma
Enerjinin azalması; bitkinlik hissi
Değersizlik ve suçluluk hissi
Odaklanma problemi
Aşırı öfke
İntihar düşünceleri
Depresyon tanısı koyabilmek için, bu belirtilerden en az beşinin iki hafta boyunca kişide gözüküyor olması gerekmektedir. Bu tabloya bazen baş ağrısı gibi fiziksel şikayetler de eşlik eder. Depresyondaki kişiler kendilerini, dünyayı ve geleceği olumsuz algılar. Kendisini yetersiz, değersiz ve sevilmeye değer olmayan biri olarak görür. Aynı şekilde diğerleriyle olan ilişkilerinde de karamsarlık vardır. Hayatın sürekli zorluklarla dolu olduğunu ve bu zorluklarla başa çıkamayacağını düşünür. Gelecekte de başına hep kötü şeylerin geleceğini hayal eder."
https://www.doktorsitesi.com/blog/makale/depresyon-nedir-belirtileri-nelerdir,"Depresyon oldukça sık görülen bir psikiyatrik rahatsızlıktır. Genetik faktörler, kronik hastalıklar, sosyal çevredeki destek ağının yeterli olmaması, stres faktörlerinin fazlalığı (işyerindeki/aile içindeki sorunlar, maddi problemler) çocukluk döneminde yaşanan travmalar depresyona neden olabilir.
Depresyon tedavi edilebilir bir bozukluktur. İlaç ve psikoterapi desteği ile kişi sağlıklı haline kavuşabilir. İlaç kullanımı mutlaka bir hekim kontrolünde olmalıdır. Eğer kişide intihar düşünceleri varsa, bir an önce bir uzmandan destek almaya başlamalıdır."
https://www.doktorsitesi.com/blog/makale/covit-19-u-cocuklar-yetiskinlere-gore-hafif-atlatiyor,"“Şimdiye kadar elde edilen veriler, çocukların (kronik hastalığı olanlar hariç) alt solunum yollarında corona virüsün tutunmasına sahip reseptörler daha az bulunduğu için corona virüsü yetişkinlere göre daha hafif semptomlarla atlatır.
“ÇOCUKLARDA YAYGIN ATEŞ, YORGUNLUK  VE BAŞ AĞRISI GÖRÜNÜYOR”
Çocukların Covid-19 salgın sürecinden üst solunum yollarından (burun, ağız ve boğazlar) ağırlıklı olarak etkilenmektedir.” Bu nedenle alt solunum yollarına, yani akciğerlere erişmek ve yetişkin hastalarda gördüğümüz pnömoni(zatürre)  ve hayatı tehdit eden Sars bulguları onlarda sıklıkla rastlanılmıyor. Covid-19 pozitif olan 198 çocukta yapılan çalışmalarda %55’inde yorgunluk,%54’ünde baş ağrısı ve neredeyse yarısında ateş semptomları  görülmüş. Bununla birlikte boğaz ağrısı, vücutta deri döküntüleri ve ishal diğer sık görülen semptomlar arasında. Kısacası çocuklardaki en yaygın corona virüs semptomları ateş, yorgunluk  ve baş ağrısı”
MIS-C HASTALIĞINA DİKKAT"
https://www.doktorsitesi.com/blog/makale/covit-19-u-cocuklar-yetiskinlere-gore-hafif-atlatiyor,"MIS-C HASTALIĞINA DİKKAT
“Corona virüsü sessiz veya çok hafif  geçiren çocuklarda  2-6 hafta sonrasında  MIS-C (multisystem inflamatuar sendrom) görülebilir. MIS-C hastanede yapılacak testler ile tanısı konularak hızlıca tedavi edilmesi gereken önemli bir hastalıktır. Covid-19 geçiren her çocukta oluşmaz ,hangi çocukta gelişeceğine dair başta genetik olmak üzere birçok bilinmeyen faktör var.Bilinen ise yatkınlığı olan çocuklarda  Covid 19’un MIS-C hastalığının  oluşmasındaki faktörleri tetiklediğidir.”
MIS-C BELİRTİLERİ;
-24 saatten uzun süren dirençli ateş.
-deride döküntü ve morarma
-şiddetli karın ağrısı
-göğüs ağrısı
-kas ve eklem ağrısı
-gözlerde kızarıklık(konjoktivit)
-mukoza membranlarının tutulumu
-solunumsal sorunlar(hızlı soluma,nefes almada zorlanma)
-el ve ayak derisinde soyulmadır"
https://www.doktorsitesi.com/blog/makale/medikal-estetikte-fraksiyonel-lazer-uygulamalari,"Medikal estetik alanında farklı amaçlara yönelik kullanılan lazer tedavi yöntemleri arasında
“Fraksiyonel Lazer” in etkili ablasyon özelliği nedeniyle cilt yenilemede değeri ayrıdır. Fraksiyonel lazerler, tedavi edici etkisi yüksek yan etkisi düşük olmaları sebebiyle, en çok tercih edilen ameliyatsız cilt yenileme uygulamaları arasındadır.
Cilt yenilemede kullanılan fraksiyonel lazer, ciltte mikro düzeyde kolonlar açarlar
Termal hasar oluşan bölgeye canlı hücreler göç ederek buradaki onarım mekanizmasını uyarırlar ve cilt altında yeni kollajen üretimi başlar. Tedavi sonrası kollajen yapımı birinci-üçüncü aydan itibaren başlar.
Fraksiyonel lazer;
Sivilce izi(derin-yüzeyel)
Yara izleri (skar-nedbe-keloid-fibrozis)
Cilt lekeleri (keratoz-melasma-güneş lekesi)
Derin kırışıklıkları
Cilt sarkmaları (gıdı-kol altı vb)
Göz kapakları
Çatlak tedavisi
Genital bölge estetiğinde
öncelikli tercih edilen tedavi yöntemlerdendir."
https://www.doktorsitesi.com/blog/makale/medikal-estetikte-fraksiyonel-lazer-uygulamalari,"Derin kırışıklıkları
Cilt sarkmaları (gıdı-kol altı vb)
Göz kapakları
Çatlak tedavisi
Genital bölge estetiğinde
öncelikli tercih edilen tedavi yöntemlerdendir.
Erb-Yag Lazer uygulamaları kullanılan başlığa,dalga boyuna,derinlik ve spot size (alan nokta çapı) etki mekanizmaları farklılık gösterir. Ciltte kullanılan fraksiyonel uygulamalarında tedaviyi “seçici termal etki”, “yüzeysel” ,”orta derece ” “derin” “smooth mode” gibi  farklı gruplandırabiliriz.
Örneğin; Erb-Yag azer teknolojisi ile uygulanan “Light peel” kontrollü hasarlama (mozaik tarama) mekanizması ile ciltte yerleşik epidermal lekeleri yok ederek,kollajen ve epitel dokunun yenilenerek iyileşmesini,cildin bir hafta sonrasında pürüzsüz bir görünüme kavuşmasını sağlar.
Fraksiyonel lazer ciltte soyucu etki yapmaz. Işınlar fraksiyonel olarak çoklu nokta çapında ve hüzmeler halinde deriden geçerek derinde faydalı ısı hasarı yaratmaktadırlar."
https://www.doktorsitesi.com/blog/makale/medikal-estetikte-fraksiyonel-lazer-uygulamalari,"Fraksiyonel lazer ciltte soyucu etki yapmaz. Işınlar fraksiyonel olarak çoklu nokta çapında ve hüzmeler halinde deriden geçerek derinde faydalı ısı hasarı yaratmaktadırlar.
Güçlü olmasına karşın fraksiyonel özelliği sayesinde kimyasal peeling (soyma) ve Vermabrazyon işşlemlerine göre çok daha kontrollü ve kesin, uygulama sonrası iyileşme hızı çok yüksek ve iyileşme süresi kısadır. Fraksiyonel lazer uygulama sonrası,  cilt altı kollajen  dokularda kısalma meydana gelir.
1 - 3 aylık süreçten itibaren cilt altında yeni kollajen oluşumu ve cilt altı bağ dokusunda yeniden düzenlenme(rejuvenasyon) meydana gelir. Tedavi sonrası ,ciltte gerilme, cilt üzerindeki pürüzlerde, lekelerde ve izlerde yüksek düzeyde azalma,gözeneklerde daralma ile “cilt gençleşmesi” gerçekleşir ."
https://www.doktorsitesi.com/blog/makale/medikal-estetikte-fraksiyonel-lazer-uygulamalari,"Seans uygulama aralıkları 1,5  -3 ay arasıdır. Leke ve cilt yenilemede 2-3 seans yeterli olmakla birlikte, derin akne skarları (sivilce izleri ) yara-keloid izlerinde tam tedavi sağlanması için 3-5 seans gerektiği olmaktadır. Fraksiyonel lazer uygulama öncesinde hastalara lokal anestezik kremler uygulanır. Uygulama esnasında hafif yanma ve acı hissi oluşur. 3-7 gün içinde iyileşme süreci tamamlanır. İlk 3 gün cildin suyla teması ve direkt güneşe maruziyet istenmez. Kabuklanma ve gerginliği  hafifletmek amacıyla işlemi uygulayan hekim tarafından önerilen nemlendirici ve doku iyileştirici kremler ile güneş koruyucu kullanılır."
https://www.doktorsitesi.com/blog/makale/kamburluk-kifoz,"Kamburluk, omurganın öne doğru eğilmesi ile sonuçlanan bir şekil bozukluğudur. Normal insan omurgasına yandan bakıldığında; boyun bölgesi çukur, sırt bölgesi kambur ve bel bölgesi gene çukur görünümdedir. Yani normalde sırt bölgemiz 40-45 dereceye kadar kamburdur. Bu derecenin üstündeki kamburlukların altında yatan bir takım sebepler olabilir.
Kamburluk fark edilmeyecek kadar küçük bir eğrilik olabileceği gibi, kronik ağrı, his ve güç kaybı veya ileri derecede şekil bozukluğu ile de karşımıza çıkabilir. Kamburluk bilindiği gibi en sık sırt bölgesinde görülmekle beraber, boyun ve bel bölgesinde de ortaya çıkabilir. Boyun ve bel bölgesi normalde çukur olduğu için, kifoz başlangıçta boyun ya da belde düzleşme ile karşımıza çıkabilir. İlerleyen dönemlerde ise boyun ve belde de kamburluk oluşabilir.
Erişkin yaşlarda kamburluk çeşitli sebeplerle ortaya çıkabilir;"
https://www.doktorsitesi.com/blog/makale/kamburluk-kifoz,"Erişkin yaşlarda kamburluk çeşitli sebeplerle ortaya çıkabilir;
Duruş bozukluğuBağlı Kamburluk=Postural Kifoz; aslında gerçek bir hastalık değil, adı üstünde duruş bozukluğudur. En sık adölesan dönem ve genç erişkin dönemde ortaya çıkar. Oturma ve ayakta durma esnasında kamburluk belirir.  Sırtta oluşan kamburluğu dengelemek için bel çukuru da daha derinleşmiş olabilir. Duruş bozukluğuna bağlı kamburluk, yatınca veya arkaya doğru esneyince kendiliğinden düzelir. Röntgenlerde herhangi bir omurga anomalisi yoktur. Tedavide alçılama, korse ya da cerrahi gereksinim yoktur. Hastanın doğru pozisyonda oturma ve ayakta durması öğretilerek sorun genellikle çözülür. Yüzme gibi sırt kaslarını güçlendirici sporlar faydalıdır.,"
https://www.doktorsitesi.com/blog/makale/kamburluk-kifoz,"Scheuerman Hastalığı;problemi ilk tanımlayan Doktor Scheuerman’ın ismiyle anılan bu hastalığın sebebi bugün için net olarak bilinmemektedir. Bir sebepten dolayı omurga kemiklerinin ön kısımlarının çökmesi sonrası kamburluk ortaya çıkmaktadır. Kamburluk sıklıkla 45 ile 75 dereceler arasındadır. Duruş bozukluğuna bağlı olan kamburluktan farklı olarak Schuerman hastalığında hastanın eğriliği kendiliğinden düzelmez. Hasta öne eğildiğinden, sırtta keskin açılı bir kamburluk oluşur.
Kireçlenme (artroz),ve deromatizmal hastalıklar (ankilozan spondilit)kamburluğa neden olabilir.Konjenital,yani doğumdan itibaren başlayan tipte, omurga kemiğindeki yetersiz gelişme nedeniyle kamburluk ortaya çıkar.Travma’yabağlıomurga yaralanması sonrası, çökmüş omurga bölgesinin neden olduğu bir kamburluk oluşabilir. Sırt bölgesindegeçirilen ameliyatlarsonrası veyaOsteoporoza(kemik erimesi) bağlı kırıklar sonrası da kamburluk ortaya çıkabilir. İleri yaşta kamburluğun en sık sebebi osteoporozdur."
https://www.doktorsitesi.com/blog/makale/kamburluk-kifoz,"Kifoz Semptomları
Kamburluk, sadece şekil bozukluğundan- şiddetli ağrı, akciğer ve kalp problemlerine kadar değişik derecelerde şikâyetlere neden olabilir. Ağrı, kamburluğun en fazla olduğu bölgede olur. İlerleyen kamburluklar sonrası omurilik bası altında kalırsa, bacaklarda güçsüzlük ortaya çıkabilir. Sırt bölgesindeki ileri derecede kamburluklar akciğerin yeterince genişlemesine engel olarak nefes darlığı yaratabilir. Aynı şekilde kalp fonksiyonları etkilenebilir.
Kifozda Tanı
Röntgen filmlerinde saptanan kamburluğa ek olarak şiddetli ağrı, sinir basısına bağlı güçsüzlük, idrar ve gayta problemleri mevcutsa, doktorunuz ilaveten emar (MR) veya bilgisayarlı tomografi (BT) gibi ek tanı yöntemlerine başvurabilir.
Kifoz Tedavisi
Kamburluğa neden olan sebep aydınlatıldıktan sonra, doktorunuz şikayetlerinize bağlı olarak ya kamburluğunuzu belirli periyotlarla takip etmeye başlayacak ya da direk tedaviye geçecektir."
https://www.doktorsitesi.com/blog/makale/kamburluk-kifoz,"Kamburluğa neden olan sebep aydınlatıldıktan sonra, doktorunuz şikayetlerinize bağlı olarak ya kamburluğunuzu belirli periyotlarla takip etmeye başlayacak ya da direk tedaviye geçecektir.
Kamburluk tedavisinde ilk seçilen yöntem genellikle cerrahi dışı yöntemlerdir. Tedaviye öncelikle ağrı kesici ilaçlar, egzersiz, korse gibi yöntemlerle başlanır. Eğer altta yatan bir kemik erimesi yani osteoporoz varsa, öncelikle buna yönelik tedaviler yapılarak kamburluğun ilerleyişi yavaşlatılabilir.
Erişkin yaştaki kamburlukta korse tedavisi sadece ağrıyı azaltma amacıyla kullanılır. Çünkü kemik gelişimini tamamlamış bireylerde korse ile oluşan kamburluk düzeltilemez.
Fizik tedavi ve egzersizler ile kifoza bağlı ağrı azaltılabilir. Bu amaçla;
Kamburluğa ters yönde etki edecek vücut pozisyonunun elde edilmesi
Düzenli egzersiz, ör/ yüzme
Yüksek düzey aktivitenin korunması
Günlük germe egzersizlerinin devamı önerilir.
Cerrahi Tedavi Gerekliliği ne zaman ortaya çıkar?
Şiddetli ağrı"
https://www.doktorsitesi.com/blog/makale/kamburluk-kifoz,"Düzenli egzersiz, ör/ yüzme
Yüksek düzey aktivitenin korunması
Günlük germe egzersizlerinin devamı önerilir.
Cerrahi Tedavi Gerekliliği ne zaman ortaya çıkar?
Şiddetli ağrı
Sinir basısına bağlı bacaklarda ilerleyen güç kaybı
Kamburluğun zamanla ilerleme göstermesi
Hastanın kozmetik görüntüsünü düzeltme isteği"
https://www.doktorsitesi.com/blog/makale/trafik-kazalari-sonrasinda-gelisen-akut-stres-bozuklugu-bir-mudahale-tekniginin-uygulanabilirligi,"Bu araştırma, trafik kazalarından sonra gelişebilen ve hastaların yaşam kalitelerini bozan akut stres bozukluğunun tedavisinde yeni bir yöntem olan göz hareketleri ile duyarsızlaştırma ve yeniden işleme (EMDR) tekniğinin etkinliğini araştırmak amacıyla düzenlenen deneysel bir çalışmadır. Araştırma, 2007- 2008 tarihleri arasında GATA Ortopedi ve Travmatoloji AD.'de trafik kazası nedeniyle tedavi gören ve akut stres bozukluğu belirtileri görülen, en az ilköğretim mezunu ve gönüllü olan 30 yetişkinden oluşmuştur. Çalışmaya yine aynı koşullarda 20 yetişkin de kontrol grubu olarak alınmıştır. Bu çalışma kapsamında Belirti Tarama Envanteri, Durumluk Kaygı ölçeği ve Beck Depresyon ölçeği uygulanmıştır.  Ardından EMDR uygulaması yapılmış ve uygulama sonrası hemen, 1 hafta ve 1 ay sonra adı geçen testler tekrar uygulanmıştır. Sonuç olarak EMDR tekniğinin akut stres bozukluğu belirtilerinde etkin olduğuna dair yeterli kanıt sağlandığı düşünülmektedir."
https://www.doktorsitesi.com/blog/makale/lohusalik-dogum-sonrasi,"Bebeğinize Kavuşunca Sizi Neler Bekler?
Bir çocuğun doğumu ile ebeveynlerin yaşamı tamamen değişir. Mutluluk anının, şefkat ve güvenin keyfini yaşayın. Çocuk için fiziksel yakınlık ve ten teması çok önemlidir. Onu bol bol emzirin ve bırakın elleriyle göğüsünüze ve teninize temas etsin.
Sizin sesiniz çocuğun dikkatini çekecektir; onunla konuşun, ona şarkı söyleyin ve gülümseyin. Şefkatinizle onu şımartabileceğinizden korkmayın. Birbirinizi tanımak için zaman ayırın; annelik ve babalık duygusunun da gelişmesi gereklidir ve bu emek verdikçe güçlenen bir bağdır.
Babaya da bebeğin altını değiştirme, emzirmede yardımcı olma, bebeğin gazını çıkarma, keyfi yerindeyken onunla vakit geçirme konularında özgür bırakın. Bebeğinizin nasıl davrandığını ve nelere ihtiyacı olduğunu çabucak öğreneceksiniz."
https://www.doktorsitesi.com/blog/makale/lohusalik-dogum-sonrasi,"Aynı zamanda ebevyn olarak büyük sorumluluğunuzun bilincine varacak, çocuğun sağlığı ve gelişimine ilişkin birçok sorunuz olacaktır. Bazen de her şey sizin hayal ettiğiniz gibi olmayabilir, hüzün yaşamak doğaldır, yeterli hissedememek yine sık yaşanan bir duygudur ve neyse ki geçicidir, kendinize, birbirinize ve bebeğe sabırlı davranın. Ebeveyn olmak birçok sürprizi de içerir.
Kendinize ve çocuğunuza güvenin. Bebekler minicik olsalar da; şimdiden oldukça iyi uyum sağlayabilirler. Bebeğinize mükemmel bir ebeveyn gerekli değildir, sadece onun için hazır olmanız ve size ihtiyaç duyduğunda bebeğin ihtiyaçlarına karşı hassas davranmanız yeterlidir. Bebek kendini güvendiği kişilere bırakmalıdır, kendini ancak böyle güvende hissederler.
Doğum Sonrası (Lohusalık) Nedir?"
https://www.doktorsitesi.com/blog/makale/lohusalik-dogum-sonrasi,"Doğum Sonrası (Lohusalık) Nedir?
Doğumdan sonraki ilk altı ila sekiz hafta arası lohusalık olarak adlandırılır. Eskiden genç anneler doğumdan sonraki ilk zamanlar gerçekten yatakta geçirirlerdi. Bugün geçerli olani annelerin bu dönemde kendilerine dikkat etmeleri gerektiği ve bu zamanı dinlenerek geçirmelidir.
Doğum Sonrası Normal Belirtiler Nelerdir?
İlk hafta sonuna doğru pembe renge dönebilen kanama( 40 güne kadar rengi açılarak azalarak devam eder)
Rahim kasılmalarının yol açtığı ağrılar (Emzirme ile rahim kasılmalarının artması normaldir)
Sezaryenle doğumda kesi yerinde ağrı, yanma ,hissizlik
Dikiş köşelerinin biraz üst tarafında ağrı
Normal doğumda epizyotomi yerinde ağrı , hissizlik,batma
Meme ucunda belirginleşme ve hassasiyet,memelerde dolgunluk ve ağrılar(Özellikle 3-4. Günden sonra artar)
İdrar yapma güçlüğü, kabızlık
Yorgunluk ,uykusuzluk
Yoğun terleme
Mutluluk ya da depresyon
Yetersizlik korkusu
Epizyotomi ( Doğum Kesisi) Bakımı Nasıl Yapılmalıdır?"
https://www.doktorsitesi.com/blog/makale/lohusalik-dogum-sonrasi,"İdrar yapma güçlüğü, kabızlık
Yorgunluk ,uykusuzluk
Yoğun terleme
Mutluluk ya da depresyon
Yetersizlik korkusu
Epizyotomi ( Doğum Kesisi) Bakımı Nasıl Yapılmalıdır?
Epizyotomi bölgesinin iyileşmesi 7-10 gün sürebilir. Epizyotomi bölgesinin bakımı özeldir.
4-6 saatte bir hijyenik ped değiştirilmelidir.
Dışkılama yada idrar boşaltımı ardından epizyotomi (doğum kesisi ) yeri ılık su ve antiseptik solüsyon ile temizlenir.Temizleme esnasında ıslak bez,tuvalet kağıdı veya gazlı bez önden arkaya doğru kullanılır.
Ağrılar için ılık oturma banyosu, sıcak kompres rahatlatıcıdır.
Ağrılar devam ediyorsa parasetamol türevi ağrı kesiciler , önerilen antibiyotikler ve gerekiyorsa lokal kremler kullanılır.
Uzun süre ayakta kalmak yada oturmaktan kaçınılır. Epizyotomi kesisinin olmadığı taraf üzerine oturmak önerilir.
Sıkı sentetik iç çamaşırları önerilmez.
Sezaryen Sonrası Neler Yaşanır?"
https://www.doktorsitesi.com/blog/makale/lohusalik-dogum-sonrasi,"Uzun süre ayakta kalmak yada oturmaktan kaçınılır. Epizyotomi kesisinin olmadığı taraf üzerine oturmak önerilir.
Sıkı sentetik iç çamaşırları önerilmez.
Sezaryen Sonrası Neler Yaşanır?
Ameliyat sonrası ilk saatlerde beden ısısı, kan basıncı, nabız, idrar miktarı, vaginal akıntı, dikiş yeri ve rahmin biçimi hemşire tarafından takip edilecektir.Gaz çıkarılıncaya kadar sıvı yumuşak besinler tüketilir.Bağırsak hareketleri düzelmesi 1-2 gün süre alabilir.
Ameliyat sonrası ilk 8-24 saat içinde önce oturtulup ayağa kaldırmak gereklidir.Genellikle 2 gün sonra taburcu işlemi yapılır.Çoğu kere ameliyat sonrası dikiş alınması gerekmez ve özel bir pansuman ile banyo yapılmasına izin verilir.
Sezaryen ameliyatı sonrası iyileşme dönemi karın ameliyatlarına benzer.Ancak ek olarak doğumun iyileşme süresi de yaşanır.Doğum sonrası ağrılar,loşi, memede şişme,yorgunluk ,terleme ,saç dökülmesi gibi problemler normal doğum sonrası da görülür."
https://www.doktorsitesi.com/blog/makale/lohusalik-dogum-sonrasi,"Sezaryenin hemen ardından uyanma odasında titreme, üşüme olur.Genel anesteziden uyanırken ilk saatler bellek bulanıklaşabilir. Epidural-spinal anestezinin etkisinin geçmesi daha uzun sürebilir,ameliyat sonrası 8 saat sırt üstü yatmak gerekir.Bazen bulantı-kusma görülmekle birlikte ilaçla önlem alınabilir.
Doğum Sonrası İdrar Yapmada Neler Yaşanır?
İlk 24 saatte bazen sıkışma hissi olmaz ,bazen de lohusalar idrara çıkamazlar.Bazıları ise idrar yaparken yanma ağrı hissedebilirler.Bu şikayetlerin sebepleri doğum sonrası mesanenin fazla genişleme olanağı olduğundan idrar yapma ihtiyacı azalması ve doğum sonrası basınçtan dolayı mesanenin geçici olarak işlev görememesidir.
Doğumda kullanılan ilaçlar yada epidural-genel anestezi uygulaması da mesane duyarlılığını azaltmış olabilir. Ağrı korkusu, utanma duyusu, yardım gereksinimi gibi psikolojik etmenler de idrar problemlerinde rol oynarlar."
https://www.doktorsitesi.com/blog/makale/lohusalik-dogum-sonrasi,"Doğum sonrası mesane 6-8 saatte bir boşaltılmalıdır.Bunu sağlamak için doğum sonrası yürümek çok sağlıklıdır. İlk 24 saatten sonra genellikle idrar miktarı artar. Gebelik sırasında vücutta tutulan sıvı ve ödem idrar ile hızla atılmaya başlar. Epidural kateterin çekilmesi de idrar yapmayı kolaylaştırır.
Doğum Sonrası İdrar Yapmada Zorluk Neden Olur?
Çoğu defa doğum sonrası barsak hareketlerinin başlaması gecikebilir. Doğum esnasında karın kaslarının zorlanması ve bağırsağın tembelleşmesi, az sıvı alımı ve açlık durumukabızlığın sebepleridir. Normal doğum sonrası ıkınma ile dikişlerin açılacağı korkusu da tuvalet alışkanlığını değiştirebilir. Bol sıvı alımı, meyve tüketimi ve ev içi yürüyüşler bu sorunun çözülmesinde yardımcı olur.
Doğum Sonrası Aşırı Terleme Olur Mu ?
Gebelik esnasında depolanan sıvının,ödemlerin atılması ve hormonal değişiklikler sonucu özellikle emzirme esnası ve geceleri yoğun terleme ilk hafta olağandır. Sıvı alımına dikkat etmek gerekir."
https://www.doktorsitesi.com/blog/makale/lohusalik-dogum-sonrasi,"Gebelik esnasında depolanan sıvının,ödemlerin atılması ve hormonal değişiklikler sonucu özellikle emzirme esnası ve geceleri yoğun terleme ilk hafta olağandır. Sıvı alımına dikkat etmek gerekir.
Doğum Sonrası Ne Zaman Eve Dönebilirim?
Sorunsuz normal doğum yapan bir anne genellikle 24 saat içinde eve gönderilir. Bu süreçte hem anne hem de yeni doğan bebek takip edilir. Sezaryen sonrası hastanede ortalama 1, 5 - 3 gün takip yapılabilir. Annenin ve bebeğin genel durumundan emin olununca eve gönderilebilir.
Lohusaluk Hüznü, Postrartum Depresyon Nedir?
Birçok kadın doğumdan sonraki ilk günlerde, belirli ruh hali dalgalanmalarını ve kendini kederli ve yetersiz hissetme halini yaşar. Bu bitkinlikle ve ortaya çıkan hormonal değişiklerle ilgilidir. Buna lohusalık hüznü (Babyblues) denir. Lohusalık hüznü doğum yapan kadınların % 80’inde görülür."
https://www.doktorsitesi.com/blog/makale/lohusalik-dogum-sonrasi,"Bu durum genelde kısa bir zaman sonra kendiliğinden kaybolur ve tedavi gerektirmez. Lohusalık hüznü, doğumdan sonraki birkaç haftadan bir yıl sonrasına kadar ortaya çıkan ve uzun zaman süren lohusalık depresyonu (postpartum depresyonu) ile karıştırılmamalıdır. Uykusuzluk, güçsüzlük, öfke hali, kederli olmak veya mutsuzluk gibi depresyon belirtilerini doğumdan sonraki normal bitkinlik şikayetlerni ayırt edebilmek için kadın hastalıkları ve doğum uzmanı doktorunuzla ya da bir psikolog ile bu konuda görüşmeniz tavsiye edilir. Postpartum depresyon tedavi edilebilir ve tedavi edilmelidir. Bazen ilaç kullanmak gerekebilir.
Doğum Sonrası Kontrol Ne Zaman Yapılır?"
https://www.doktorsitesi.com/blog/makale/lohusalik-dogum-sonrasi,"Doğum Sonrası Kontrol Ne Zaman Yapılır?
Doğumdan yaklaşık altı hafta( 40 gün) sonra kadın hastalıkları ve doğum uzmanı doktorunuzda ilk kontrol yapılır. Kadın hastalıkları ve doğum uzmanı doktorunuz rahmi, doğum dikişlerinizi ve gögüsleri kontrol eder. Bu sürede rahim artık tamamen toparlanmıştır. Emzirme nedeniyle sıklıkla adet görülmesi de; bu yeni bir hamilelikten korunma sağlamaz. Bu nedenle doktorunuzla gebelikten korunma yolları konusunda görüşmeniz gereklidir. İlk cinsel ilişki zamanını aslında kendiniz belirlersiniz. Tıbbi anlamda önerilen zaman 40 gündür. Ama kanlı akıntınız olduğu ve dikişleriniz iyileşmediği sürece cinsel ilişkiden kaçının.
Doğum Sonrası Ne Zaman İlk Adetimi Görürüm"
https://www.doktorsitesi.com/blog/makale/lohusalik-dogum-sonrasi,"Doğum Sonrası Ne Zaman İlk Adetimi Görürüm
Doğumdan sonra ilk adet kanamasının ne zaman olacağı kişiye göre değişir. Emzirmeyen kadınlarda, yaklaşık altı ila on hafta arasında adet kanaması tekrar başlar. Emziren kadınlarda genellikle emzirmeyi azaltıktan ve emzirme saatleri arasındaki zaman aralığı uzadıktan sonra adet kanaması görülür. Adet görmek bir yıla uzayabilir.
Kegel Egzersizi Nedir? Nasıl Yapılır?
Hamilelik ve doğum süresince ağırlığa ve doğumda ıkınmaya bağlı olarak pelvik taban kasları aşırı şekilde gevşemiştir. Zayıflamış kasların güçlendirilmesi gerekir. Siz bunu belirli alıştırmalarla ve egzersizlerle yapabilirsiniz. Egzersizlere en erken doğumdan altı hafta sonra başlanır."
https://www.doktorsitesi.com/blog/makale/lohusalik-dogum-sonrasi,"Kegel egzersizlerine önceleri tuvalette idrar yaparken idrarınızı tutup 3’e kadar sayarak başlayın, sonra idrarınızı bırakın. Bu kaslar sizin idrar torbanızı, gevşemiş olan vajina kaslarını (özellikle normal doğum sonrası) kuvvetlendirecektir. Bu egzersizi günde 30 dan arttırarak 100-150 defaya kadar yapabilirsiniz.
Günlük yaşamda ağır şeyleri kaldırmaktan kaçının. Özellikle ilk 3 ay ağır kaldırmanız veya mekik çekmeniz tavsiye edilmez. Yana dönerek kalkarak, yan yatarak ve uzanmış şekilde emzirerek pelvik taban kaslarını rahatlatabilirsiniz. Öksürürken, hapşırırken ve gülerken bilinçli olarak bu kaslar gergin tutulmalıdır. Doğumdan sonraki ilk altı haftada spor yapılmamalıdır. Açık havada gezinti yapmak ise sağlıklıdır."
https://www.doktorsitesi.com/blog/makale/biorezonans-yontemi-ile-sigara-birakma,"Ülkemizde sigara kullanımının büyük bir sağlık sorunu ve ekonomik sorun oluşturduğu tartışılmaz. Türkiyede 32 milyon kişinin sigara kullandığı tahmin ediliyor. Sigaraya yılda yaklaşık 20 milyar dolar harcıyoruz. Sigaradan olan hastalıkların tedavisi için yapılan harcamaları ve kaybedilen işgücünü de  buna eklersek, çok ürkütücü bir tablo ortaya çıkmaktadır. Sigaraya başlama yaşının da sürekli düşmesi diğer bir üzücü durumdur.
Tüm bunları dikkate alırsak,  sigaraya başlamayı önlemek ve içenleri bıraktırmak, en önemli koruyucu sağlık konularından birisi olmalıdır. Son yıllarda gelişmiş ülkelerde sigara bıraktırma konusunda biorezonans ile çok olumlu sonuçlar alındı. Biorezonans ülkemizde de 2.5 senedir uygulanmakta ve çok yüz güldürücü sonuçlar alınmaktadır."
